game_id,date,year,home_team,home_abbr,away_team,away_abbr,home_score,away_score,home_win,winning_team,losing_team,home_pitcher,away_pitcher,venue
745676,2024-04-13,2024,Oakland Athletics,133,Washington Nationals,120,1,3,0,Washington Nationals,Oakland Athletics,Joe Boyle,MacKenzie Gore,Oakland Coliseum
746979,2024-04-13,2024,Boston Red Sox,111,Los Angeles Angels,108,7,2,1,Boston Red Sox,Los Angeles Angels,Cooper Criswell,Griffin Canning,Fenway Park
745110,2024-04-13,2024,Tampa Bay Rays,139,San Francisco Giants,137,2,11,0,San Francisco Giants,Tampa Bay Rays,Ryan Pepiot,Logan Webb,Tropicana Field
746082,2024-04-13,2024,Miami Marlins,146,Atlanta Braves,144,5,1,1,Miami Marlins,Atlanta Braves,Max Meyer,Chris Sale,loanDepot park
747215,2024-04-13,2024,Arizona Diamondbacks,109,St. Louis Cardinals,138,4,2,1,Arizona Diamondbacks,St. Louis Cardinals,Ryne Nelson,Kyle Gibson,Chase Field
746161,2024-04-13,2024,Los Angeles Dodgers,119,San Diego Padres,135,5,2,1,Los Angeles Dodgers,San Diego Padres,Gavin Stone,Matt Waldron,Dodger Stadium
745272,2024-04-13,2024,Seattle Mariners,136,Chicago Cubs,112,1,4,0,Chicago Cubs,Seattle Mariners,Emerson Hancock,Shota Imanaga,T-Mobile Park
746975,2024-04-14,2024,Boston Red Sox,111,Los Angeles Angels,108,5,4,1,Boston Red Sox,Los Angeles Angels,Brayan Bello,Tyler Anderson,Fenway Park
745595,2024-04-14,2024,Philadelphia Phillies,143,Pittsburgh Pirates,134,2,9,0,Pittsburgh Pirates,Philadelphia Phillies,Zack Wheeler,Mitch Keller,Citizens Bank Park
747056,2024-04-14,2024,Baltimore Orioles,110,Milwaukee Brewers,158,6,4,1,Baltimore Orioles,Milwaukee Brewers,Corbin Burnes,Colin Rea,Oriole Park at Camden Yards
744952,2024-04-14,2024,Toronto Blue Jays,141,Colorado Rockies,115,5,0,1,Toronto Blue Jays,Colorado Rockies,José Berríos,Kyle Freeland,Rogers Centre
745841,2024-04-14,2024,New York Mets,121,Kansas City Royals,118,2,1,1,New York Mets,Kansas City Royals,José Buttó,Cole Ragans,Citi Field
745113,2024-04-14,2024,Tampa Bay Rays,139,San Francisco Giants,137,9,4,1,Tampa Bay Rays,San Francisco Giants,Shawn Armstrong,Blake Snell,Tropicana Field
746492,2024-04-14,2024,Detroit Tigers,116,Minnesota Twins,142,4,3,1,Detroit Tigers,Minnesota Twins,Jack Flaherty,Bailey Ober,Comerica Park
746079,2024-04-14,2024,Miami Marlins,146,Atlanta Braves,144,7,9,0,Atlanta Braves,Miami Marlins,Jesús Luzardo,Charlie Morton,loanDepot park
746648,2024-04-14,2024,Cleveland Guardians,114,New York Yankees,147,8,7,1,Cleveland Guardians,New York Yankees,Logan Allen,Nestor Cortes,Progressive Field
746404,2024-04-14,2024,Houston Astros,117,Texas Rangers,140,8,5,1,Houston Astros,Texas Rangers,Cristian Javier,Nathan Eovaldi,Minute Maid Park
746810,2024-04-14,2024,Chicago White Sox,145,Cincinnati Reds,113,4,11,0,Cincinnati Reds,Chicago White Sox,Michael Soroka,Graham Ashcraft,Guaranteed Rate Field
745681,2024-04-14,2024,Oakland Athletics,133,Washington Nationals,120,7,6,1,Oakland Athletics,Washington Nationals,Alex Wood,Trevor Williams,Oakland Coliseum
745271,2024-04-14,2024,Seattle Mariners,136,Chicago Cubs,112,2,3,0,Chicago Cubs,Seattle Mariners,Luis Castillo,Javier Assad,T-Mobile Park
747216,2024-04-14,2024,Arizona Diamondbacks,109,St. Louis Cardinals,138,5,0,1,Arizona Diamondbacks,St. Louis Cardinals,Zac Gallen,Miles Mikolas,Chase Field
746164,2024-04-14,2024,Los Angeles Dodgers,119,San Diego Padres,135,3,6,0,San Diego Padres,Los Angeles Dodgers,James Paxton,Yu Darvish,Dodger Stadium
746974,2024-04-15,2024,Boston Red Sox,111,Cleveland Guardians,114,0,6,0,Cleveland Guardians,Boston Red Sox,Kutter Crawford,Xzavion Curry,Fenway Park
747053,2024-04-15,2024,Baltimore Orioles,110,Minnesota Twins,142,7,4,1,Baltimore Orioles,Minnesota Twins,Cole Irvin,Louis Varland,Oriole Park at Camden Yards
746488,2024-04-15,2024,Detroit Tigers,116,Texas Rangers,140,0,1,0,Texas Rangers,Detroit Tigers,Reese Olson,Michael Lorenzen,Comerica Park
745597,2024-04-15,2024,Philadelphia Phillies,143,Colorado Rockies,115,2,1,1,Philadelphia Phillies,Colorado Rockies,Aaron Nola,Cal Quantrill,Citizens Bank Park
746080,2024-04-15,2024,Miami Marlins,146,San Francisco Giants,137,3,4,0,San Francisco Giants,Miami Marlins,Edward Cabrera,Kyle Harrison,loanDepot park
745106,2024-04-15,2024,Tampa Bay Rays,139,Los Angeles Angels,108,3,7,0,Los Angeles Angels,Tampa Bay Rays,Zach Eflin,Patrick Sandoval,Tropicana Field
744951,2024-04-15,2024,Toronto Blue Jays,141,New York Yankees,147,3,1,1,Toronto Blue Jays,New York Yankees,Chris Bassitt,Luis Gil,Rogers Centre
745840,2024-04-15,2024,New York Mets,121,Pittsburgh Pirates,134,6,3,1,New York Mets,Pittsburgh Pirates,Adrian Houser,Martín Pérez,Citi Field
746813,2024-04-15,2024,Chicago White Sox,145,Kansas City Royals,118,0,2,0,Kansas City Royals,Chicago White Sox,Nick Nastrini,Seth Lugo,Guaranteed Rate Field
746002,2024-04-15,2024,Milwaukee Brewers,158,San Diego Padres,135,3,7,0,San Diego Padres,Milwaukee Brewers,Joe Ross,Joe Musgrove,American Family Field
746406,2024-04-15,2024,Houston Astros,117,Atlanta Braves,144,1,6,0,Atlanta Braves,Houston Astros,Spencer Arrighetti,Darius Vines,Minute Maid Park
747213,2024-04-15,2024,Arizona Diamondbacks,109,Chicago Cubs,112,2,3,0,Chicago Cubs,Arizona Diamondbacks,Merrill Kelly,Ben Brown,Chase Field
745677,2024-04-15,2024,Oakland Athletics,133,St. Louis Cardinals,138,1,3,0,St. Louis Cardinals,Oakland Athletics,Ross Stripling,Sonny Gray,Oakland Coliseum
745268,2024-04-15,2024,Seattle Mariners,136,Cincinnati Reds,113,9,3,1,Seattle Mariners,Cincinnati Reds,George Kirby,Frankie Montas,T-Mobile Park
746158,2024-04-15,2024,Los Angeles Dodgers,119,Washington Nationals,120,4,6,0,Washington Nationals,Los Angeles Dodgers,Tyler Glasnow,Mitchell Parker,Dodger Stadium
746486,2024-04-16,2024,Detroit Tigers,116,Texas Rangers,140,4,2,1,Detroit Tigers,Texas Rangers,Casey Mize,Jon Gray,Comerica Park
747051,2024-04-16,2024,Baltimore Orioles,110,Minnesota Twins,142,11,3,1,Baltimore Orioles,Minnesota Twins,Grayson Rodriguez,Chris Paddack,Oriole Park at Camden Yards
745593,2024-04-16,2024,Philadelphia Phillies,143,Colorado Rockies,115,5,0,1,Philadelphia Phillies,Colorado Rockies,Ranger Suárez,Austin Gomber,Citizens Bank Park
746081,2024-04-16,2024,Miami Marlins,146,San Francisco Giants,137,6,3,1,Miami Marlins,San Francisco Giants,Ryan Weathers,Jordan Hicks,loanDepot park
745108,2024-04-16,2024,Tampa Bay Rays,139,Los Angeles Angels,108,7,6,1,Tampa Bay Rays,Los Angeles Angels,Aaron Civale,José Soriano,Tropicana Field
744944,2024-04-16,2024,Toronto Blue Jays,141,New York Yankees,147,5,4,1,Toronto Blue Jays,New York Yankees,Yusei Kikuchi,Carlos Rodón,Rogers Centre
746976,2024-04-16,2024,Boston Red Sox,111,Cleveland Guardians,114,7,10,0,Cleveland Guardians,Boston Red Sox,Garrett Whitlock,Tanner Bibee,Fenway Park
745837,2024-04-16,2024,New York Mets,121,Pittsburgh Pirates,134,3,1,1,New York Mets,Pittsburgh Pirates,Jose Quintana,Jared Jones,Citi Field
746004,2024-04-16,2024,Milwaukee Brewers,158,San Diego Padres,135,3,6,0,San Diego Padres,Milwaukee Brewers,Wade Miley,Dylan Cease,American Family Field
746400,2024-04-16,2024,Houston Astros,117,Atlanta Braves,144,2,6,0,Atlanta Braves,Houston Astros,Hunter Brown,Reynaldo López,Minute Maid Park
747214,2024-04-16,2024,Arizona Diamondbacks,109,Chicago Cubs,112,12,11,1,Arizona Diamondbacks,Chicago Cubs,Tommy Henry,Kyle Hendricks,Chase Field
745270,2024-04-16,2024,Seattle Mariners,136,Cincinnati Reds,113,3,1,1,Seattle Mariners,Cincinnati Reds,Logan Gilbert,Hunter Greene,T-Mobile Park
745674,2024-04-16,2024,Oakland Athletics,133,St. Louis Cardinals,138,2,3,0,St. Louis Cardinals,Oakland Athletics,JP Sears,Lance Lynn,Oakland Coliseum
746157,2024-04-16,2024,Los Angeles Dodgers,119,Washington Nationals,120,6,2,1,Los Angeles Dodgers,Washington Nationals,Kyle Hurt,Patrick Corbin,Dodger Stadium
746076,2024-04-17,2024,Miami Marlins,146,San Francisco Giants,137,1,3,0,San Francisco Giants,Miami Marlins,Trevor Rogers,Keaton Winn,loanDepot park
747049,2024-04-17,2024,Baltimore Orioles,110,Minnesota Twins,142,4,2,1,Baltimore Orioles,Minnesota Twins,Albert Suárez,Pablo López,Oriole Park at Camden Yards
745836,2024-04-17,2024,New York Mets,121,Pittsburgh Pirates,134,9,1,1,New York Mets,Pittsburgh Pirates,Luis Severino,Bailey Falter,Citi Field
746487,2024-04-17,2024,Detroit Tigers,116,Texas Rangers,140,4,5,0,Texas Rangers,Detroit Tigers,Tarik Skubal,Dane Dunning,Comerica Park
746005,2024-04-17,2024,Milwaukee Brewers,158,San Diego Padres,135,1,0,1,Milwaukee Brewers,San Diego Padres,Bryse Wilson,Michael King,American Family Field
746401,2024-04-17,2024,Houston Astros,117,Atlanta Braves,144,4,5,0,Atlanta Braves,Houston Astros,J.P. France,Max Fried,Minute Maid Park
746807,2024-04-17,2024,Chicago White Sox,145,Kansas City Royals,118,2,4,0,Kansas City Royals,Chicago White Sox,Jonathan Cannon,Brady Singer,Guaranteed Rate Field
746809,2024-04-17,2024,Chicago White Sox,145,Kansas City Royals,118,2,1,1,Chicago White Sox,Kansas City Royals,Erick Fedde,Michael Wacha,Guaranteed Rate Field
744948,2024-04-17,2024,Toronto Blue Jays,141,New York Yankees,147,4,6,0,New York Yankees,Toronto Blue Jays,Kevin Gausman,Marcus Stroman,Rogers Centre
746159,2024-04-17,2024,Los Angeles Dodgers,119,Washington Nationals,120,0,2,0,Washington Nationals,Los Angeles Dodgers,Landon Knack,Jake Irvin,Dodger Stadium
745671,2024-04-17,2024,Oakland Athletics,133,St. Louis Cardinals,138,6,3,1,Oakland Athletics,St. Louis Cardinals,Paul Blackburn,Steven Matz,Oakland Coliseum
747212,2024-04-17,2024,Arizona Diamondbacks,109,Chicago Cubs,112,3,5,0,Chicago Cubs,Arizona Diamondbacks,Brandon Pfaadt,Jordan Wicks,Chase Field
745267,2024-04-17,2024,Seattle Mariners,136,Cincinnati Reds,113,5,1,1,Seattle Mariners,Cincinnati Reds,Bryce Miller,Andrew Abbott,T-Mobile Park
745591,2024-04-17,2024,Philadelphia Phillies,143,Colorado Rockies,115,7,6,1,Philadelphia Phillies,Colorado Rockies,Cristopher Sánchez,Ryan Feltner,Citizens Bank Park
745105,2024-04-17,2024,Tampa Bay Rays,139,Los Angeles Angels,108,4,5,0,Los Angeles Angels,Tampa Bay Rays,Zack Littell,Reid Detmers,Tropicana Field
746973,2024-04-17,2024,Boston Red Sox,111,Cleveland Guardians,114,2,0,1,Boston Red Sox,Cleveland Guardians,Tanner Houck,Ben Lively,Fenway Park
745104,2024-04-18,2024,Tampa Bay Rays,139,Los Angeles Angels,108,2,1,1,Tampa Bay Rays,Los Angeles Angels,Ryan Pepiot,Griffin Canning,Tropicana Field
746485,2024-04-18,2024,Detroit Tigers,116,Texas Rangers,140,7,9,0,Texas Rangers,Detroit Tigers,Kenta Maeda,Jack Leiter,Comerica Park
746970,2024-04-18,2024,Boston Red Sox,111,Cleveland Guardians,114,4,5,0,Cleveland Guardians,Boston Red Sox,Brennan Bernardino,Carlos Carrasco,Fenway Park
745356,2024-04-18,2024,San Francisco Giants,137,Arizona Diamondbacks,109,5,0,1,San Francisco Giants,Arizona Diamondbacks,Logan Webb,Ryne Nelson,Oracle Park
746892,2024-04-19,2024,Chicago Cubs,112,Miami Marlins,146,8,3,1,Chicago Cubs,Miami Marlins,Jameson Taillon,A.J. Puk,Wrigley Field
746729,2024-04-19,2024,Cincinnati Reds,113,Los Angeles Angels,108,7,1,1,Cincinnati Reds,Los Angeles Angels,Nick Lodolo,Tyler Anderson,Great American Ball Park
745518,2024-04-19,2024,Pittsburgh Pirates,134,Boston Red Sox,111,1,8,0,Boston Red Sox,Pittsburgh Pirates,Quinn Priester,Brayan Bello,PNC Park
745592,2024-04-19,2024,Philadelphia Phillies,143,Chicago White Sox,145,7,0,1,Philadelphia Phillies,Chicago White Sox,Spencer Turnbull,Garrett Crochet,Citizens Bank Park
744872,2024-04-19,2024,Washington Nationals,120,Houston Astros,117,3,5,0,Houston Astros,Washington Nationals,MacKenzie Gore,Justin Verlander,Nationals Park
745758,2024-04-19,2024,New York Yankees,147,Tampa Bay Rays,139,5,3,1,New York Yankees,Tampa Bay Rays,Clarke Schmidt,Tyler Alexander,Yankee Stadium
746650,2024-04-19,2024,Cleveland Guardians,114,Oakland Athletics,133,10,2,1,Cleveland Guardians,Oakland Athletics,Triston McKenzie,Joe Boyle,Progressive Field
747136,2024-04-19,2024,Atlanta Braves,144,Texas Rangers,140,8,3,1,Atlanta Braves,Texas Rangers,Chris Sale,Andrew Heaney,Truist Park
746325,2024-04-19,2024,Kansas City Royals,118,Baltimore Orioles,110,9,4,1,Kansas City Royals,Baltimore Orioles,Alec Marsh,Dean Kremer,Kauffman Stadium
745922,2024-04-19,2024,Minnesota Twins,142,Detroit Tigers,116,4,5,0,Detroit Tigers,Minnesota Twins,Joe Ryan,Jack Flaherty,Target Field
745189,2024-04-19,2024,St. Louis Cardinals,138,Milwaukee Brewers,158,1,2,0,Milwaukee Brewers,St. Louis Cardinals,Kyle Gibson,Freddy Peralta,Busch Stadium
745430,2024-04-19,2024,San Diego Padres,135,Toronto Blue Jays,141,1,5,0,Toronto Blue Jays,San Diego Padres,Matt Waldron,Yariel Rodríguez,Petco Park
746160,2024-04-19,2024,Los Angeles Dodgers,119,New York Mets,121,4,9,0,New York Mets,Los Angeles Dodgers,Yoshinobu Yamamoto,Sean Manaea,Dodger Stadium
745352,2024-04-19,2024,San Francisco Giants,137,Arizona Diamondbacks,109,1,17,0,Arizona Diamondbacks,San Francisco Giants,Blake Snell,Jordan Montgomery,Oracle Park
745760,2024-04-20,2024,New York Yankees,147,Tampa Bay Rays,139,0,2,0,Tampa Bay Rays,New York Yankees,Nestor Cortes,Zach Eflin,Yankee Stadium
745921,2024-04-20,2024,Minnesota Twins,142,Detroit Tigers,116,4,3,1,Minnesota Twins,Detroit Tigers,Bailey Ober,Reese Olson,Target Field
745190,2024-04-20,2024,St. Louis Cardinals,138,Milwaukee Brewers,158,5,12,0,Milwaukee Brewers,St. Louis Cardinals,Miles Mikolas,DL Hall,Busch Stadium
746893,2024-04-20,2024,Chicago Cubs,112,Miami Marlins,146,2,3,0,Miami Marlins,Chicago Cubs,Javier Assad,Jesús Luzardo,Wrigley Field
746891,2024-04-20,2024,Chicago Cubs,112,Miami Marlins,146,5,3,1,Chicago Cubs,Miami Marlins,Shota Imanaga,Roddery Muñoz,Wrigley Field
744865,2024-04-20,2024,Washington Nationals,120,Houston Astros,117,5,4,1,Washington Nationals,Houston Astros,Trevor Williams,Ronel Blanco,Nationals Park
746156,2024-04-20,2024,Los Angeles Dodgers,119,New York Mets,121,4,6,0,New York Mets,Los Angeles Dodgers,Gavin Stone,José Buttó,Dodger Stadium
745515,2024-04-20,2024,Pittsburgh Pirates,134,Boston Red Sox,111,2,4,0,Boston Red Sox,Pittsburgh Pirates,Mitch Keller,Kutter Crawford,PNC Park
745354,2024-04-20,2024,San Francisco Giants,137,Arizona Diamondbacks,109,7,3,1,San Francisco Giants,Arizona Diamondbacks,Kyle Harrison,Zac Gallen,Oracle Park
745590,2024-04-20,2024,Philadelphia Phillies,143,Chicago White Sox,145,9,5,1,Philadelphia Phillies,Chicago White Sox,Zack Wheeler,Michael Soroka,Citizens Bank Park
746651,2024-04-20,2024,Cleveland Guardians,114,Oakland Athletics,133,6,3,1,Cleveland Guardians,Oakland Athletics,Logan Allen,Alex Wood,Progressive Field
746726,2024-04-20,2024,Cincinnati Reds,113,Los Angeles Angels,108,7,5,1,Cincinnati Reds,Los Angeles Angels,Graham Ashcraft,Patrick Sandoval,Great American Ball Park
746324,2024-04-20,2024,Kansas City Royals,118,Baltimore Orioles,110,7,9,0,Baltimore Orioles,Kansas City Royals,Cole Ragans,Corbin Burnes,Kauffman Stadium
747135,2024-04-20,2024,Atlanta Braves,144,Texas Rangers,140,5,2,1,Atlanta Braves,Texas Rangers,Charlie Morton,Nathan Eovaldi,Truist Park
746570,2024-04-20,2024,Colorado Rockies,115,Seattle Mariners,136,0,7,0,Seattle Mariners,Colorado Rockies,Dakota Hudson,Luis Castillo,Coors Field
745431,2024-04-20,2024,San Diego Padres,135,Toronto Blue Jays,141,2,5,0,Toronto Blue Jays,San Diego Padres,Randy Vásquez,José Berríos,Petco Park
744866,2024-04-21,2024,Washington Nationals,120,Houston Astros,117,6,0,1,Washington Nationals,Houston Astros,Mitchell Parker,Hunter Brown,Nationals Park
745514,2024-04-21,2024,Pittsburgh Pirates,134,Boston Red Sox,111,1,6,0,Boston Red Sox,Pittsburgh Pirates,Martín Pérez,Josh Winckowski,PNC Park
745588,2024-04-21,2024,Philadelphia Phillies,143,Chicago White Sox,145,8,2,1,Philadelphia Phillies,Chicago White Sox,Aaron Nola,Nick Nastrini,Citizens Bank Park
745759,2024-04-21,2024,New York Yankees,147,Tampa Bay Rays,139,5,4,1,New York Yankees,Tampa Bay Rays,Luis Gil,Aaron Civale,Yankee Stadium
746727,2024-04-21,2024,Cincinnati Reds,113,Los Angeles Angels,108,3,0,1,Cincinnati Reds,Los Angeles Angels,Frankie Montas,José Soriano,Great American Ball Park
746652,2024-04-21,2024,Cleveland Guardians,114,Oakland Athletics,133,6,2,1,Cleveland Guardians,Oakland Athletics,Tanner Bibee,Ross Stripling,Progressive Field
746316,2024-04-21,2024,Kansas City Royals,118,Baltimore Orioles,110,0,5,0,Baltimore Orioles,Kansas City Royals,Seth Lugo,Cole Irvin,Kauffman Stadium
745920,2024-04-21,2024,Minnesota Twins,142,Detroit Tigers,116,1,6,0,Detroit Tigers,Minnesota Twins,Louis Varland,Casey Mize,Target Field
745192,2024-04-21,2024,St. Louis Cardinals,138,Milwaukee Brewers,158,0,2,0,Milwaukee Brewers,St. Louis Cardinals,Sonny Gray,Colin Rea,Busch Stadium
746894,2024-04-21,2024,Chicago Cubs,112,Miami Marlins,146,3,6,0,Miami Marlins,Chicago Cubs,Kyle Hendricks,Edward Cabrera,Wrigley Field
746568,2024-04-21,2024,Colorado Rockies,115,Seattle Mariners,136,2,1,1,Colorado Rockies,Seattle Mariners,Cal Quantrill,George Kirby,Coors Field
746572,2024-04-21,2024,Colorado Rockies,115,Seattle Mariners,136,2,10,0,Seattle Mariners,Colorado Rockies,Peter Lambert,Emerson Hancock,Coors Field
745353,2024-04-21,2024,San Francisco Giants,137,Arizona Diamondbacks,109,3,5,0,Arizona Diamondbacks,San Francisco Giants,Jordan Hicks,Slade Cecconi,Oracle Park
746154,2024-04-21,2024,Los Angeles Dodgers,119,New York Mets,121,10,0,1,Los Angeles Dodgers,New York Mets,Tyler Glasnow,Adrian Houser,Dodger Stadium
745434,2024-04-21,2024,San Diego Padres,135,Toronto Blue Jays,141,6,3,1,San Diego Padres,Toronto Blue Jays,Joe Musgrove,Chris Bassitt,Petco Park
747133,2024-04-21,2024,Atlanta Braves,144,Texas Rangers,140,4,6,0,Texas Rangers,Atlanta Braves,Darius Vines,Michael Lorenzen,Truist Park
745757,2024-04-22,2024,New York Yankees,147,Oakland Athletics,133,0,2,0,Oakland Athletics,New York Yankees,Carlos Rodón,JP Sears,Yankee Stadium
746723,2024-04-22,2024,Cincinnati Reds,113,Philadelphia Phillies,143,0,7,0,Philadelphia Phillies,Cincinnati Reds,Hunter Greene,Ranger Suárez,Great American Ball Park
745519,2024-04-22,2024,Pittsburgh Pirates,134,Milwaukee Brewers,158,4,2,1,Pittsburgh Pirates,Milwaukee Brewers,Jared Jones,Joe Ross,PNC Park
745107,2024-04-22,2024,Tampa Bay Rays,139,Detroit Tigers,116,1,7,0,Detroit Tigers,Tampa Bay Rays,Zack Littell,Tarik Skubal,Tropicana Field
747134,2024-04-22,2024,Atlanta Braves,144,Miami Marlins,146,3,0,1,Atlanta Braves,Miami Marlins,Bryce Elder,Ryan Weathers,Truist Park
746319,2024-04-22,2024,Kansas City Royals,118,Toronto Blue Jays,141,3,5,0,Toronto Blue Jays,Kansas City Royals,Brady Singer,Yusei Kikuchi,Kauffman Stadium
745916,2024-04-22,2024,Minnesota Twins,142,Chicago White Sox,145,7,0,1,Minnesota Twins,Chicago White Sox,Chris Paddack,Jonathan Cannon,Target Field
745191,2024-04-22,2024,St. Louis Cardinals,138,Arizona Diamondbacks,109,5,3,1,St. Louis Cardinals,Arizona Diamondbacks,Lance Lynn,Brandon Pfaadt,Busch Stadium
746565,2024-04-22,2024,Colorado Rockies,115,San Diego Padres,135,1,3,0,San Diego Padres,Colorado Rockies,Austin Gomber,Dylan Cease,Coors Field
746242,2024-04-22,2024,Los Angeles Angels,108,Baltimore Orioles,110,2,4,0,Baltimore Orioles,Los Angeles Angels,Reid Detmers,Albert Suárez,Angel Stadium
745351,2024-04-22,2024,San Francisco Giants,137,New York Mets,121,5,2,1,San Francisco Giants,New York Mets,Keaton Winn,Jose Quintana,Oracle Park
746647,2024-04-23,2024,Cleveland Guardians,114,Boston Red Sox,111,4,1,1,Cleveland Guardians,Boston Red Sox,Ben Lively,Tanner Houck,Progressive Field
746722,2024-04-23,2024,Cincinnati Reds,113,Philadelphia Phillies,143,8,1,1,Cincinnati Reds,Philadelphia Phillies,Andrew Abbott,Cristopher Sánchez,Great American Ball Park
745516,2024-04-23,2024,Pittsburgh Pirates,134,Milwaukee Brewers,158,2,1,1,Pittsburgh Pirates,Milwaukee Brewers,Bailey Falter,Tobias Myers,PNC Park
744863,2024-04-23,2024,Washington Nationals,120,Los Angeles Dodgers,119,1,4,0,Los Angeles Dodgers,Washington Nationals,Patrick Corbin,James Paxton,Nationals Park
745102,2024-04-23,2024,Tampa Bay Rays,139,Detroit Tigers,116,2,4,0,Detroit Tigers,Tampa Bay Rays,Ryan Pepiot,Kenta Maeda,Tropicana Field
745754,2024-04-23,2024,New York Yankees,147,Oakland Athletics,133,4,3,1,New York Yankees,Oakland Athletics,Marcus Stroman,Paul Blackburn,Yankee Stadium
747130,2024-04-23,2024,Atlanta Braves,144,Miami Marlins,146,5,0,1,Atlanta Braves,Miami Marlins,Max Fried,Trevor Rogers,Truist Park
746888,2024-04-23,2024,Chicago Cubs,112,Houston Astros,117,7,2,1,Chicago Cubs,Houston Astros,Jordan Wicks,J.P. France,Wrigley Field
746321,2024-04-23,2024,Kansas City Royals,118,Toronto Blue Jays,141,3,2,1,Kansas City Royals,Toronto Blue Jays,Michael Wacha,Kevin Gausman,Kauffman Stadium
745917,2024-04-23,2024,Minnesota Twins,142,Chicago White Sox,145,6,5,1,Minnesota Twins,Chicago White Sox,Pablo López,Erick Fedde,Target Field
745193,2024-04-23,2024,St. Louis Cardinals,138,Arizona Diamondbacks,109,1,14,0,Arizona Diamondbacks,St. Louis Cardinals,Steven Matz,Tommy Henry,Busch Stadium
745026,2024-04-23,2024,Texas Rangers,140,Seattle Mariners,136,0,4,0,Seattle Mariners,Texas Rangers,Dane Dunning,Logan Gilbert,Globe Life Field
746566,2024-04-23,2024,Colorado Rockies,115,San Diego Padres,135,7,4,1,Colorado Rockies,San Diego Padres,Ryan Feltner,Michael King,Coors Field
746246,2024-04-23,2024,Los Angeles Angels,108,Baltimore Orioles,110,7,4,1,Los Angeles Angels,Baltimore Orioles,Griffin Canning,Grayson Rodriguez,Angel Stadium
745348,2024-04-23,2024,San Francisco Giants,137,New York Mets,121,5,1,1,San Francisco Giants,New York Mets,Logan Webb,Luis Severino,Oracle Park
745188,2024-04-24,2024,St. Louis Cardinals,138,Arizona Diamondbacks,109,5,1,1,St. Louis Cardinals,Arizona Diamondbacks,Kyle Gibson,Jordan Montgomery,Busch Stadium
745346,2024-04-24,2024,San Francisco Giants,137,New York Mets,121,2,8,0,New York Mets,San Francisco Giants,Ryan Walker,Sean Manaea,Oracle Park
746244,2024-04-24,2024,Los Angeles Angels,108,Baltimore Orioles,110,5,6,0,Baltimore Orioles,Los Angeles Angels,Tyler Anderson,Dean Kremer,Angel Stadium
746649,2024-04-24,2024,Cleveland Guardians,114,Boston Red Sox,111,0,8,0,Boston Red Sox,Cleveland Guardians,Carlos Carrasco,Cooper Criswell,Progressive Field
746725,2024-04-24,2024,Cincinnati Reds,113,Philadelphia Phillies,143,7,4,1,Cincinnati Reds,Philadelphia Phillies,Nick Lodolo,Spencer Turnbull,Great American Ball Park
745513,2024-04-24,2024,Pittsburgh Pirates,134,Milwaukee Brewers,158,2,3,0,Milwaukee Brewers,Pittsburgh Pirates,Josh Fleming,Bryse Wilson,PNC Park
744864,2024-04-24,2024,Washington Nationals,120,Los Angeles Dodgers,119,2,11,0,Los Angeles Dodgers,Washington Nationals,Jake Irvin,Landon Knack,Nationals Park
745099,2024-04-24,2024,Tampa Bay Rays,139,Detroit Tigers,116,7,5,1,Tampa Bay Rays,Detroit Tigers,Shawn Armstrong,Jack Flaherty,Tropicana Field
745753,2024-04-24,2024,New York Yankees,147,Oakland Athletics,133,7,3,1,New York Yankees,Oakland Athletics,Clarke Schmidt,Joe Boyle,Yankee Stadium
747132,2024-04-24,2024,Atlanta Braves,144,Miami Marlins,146,4,3,1,Atlanta Braves,Miami Marlins,Reynaldo López,Sixto Sánchez,Truist Park
746889,2024-04-24,2024,Chicago Cubs,112,Houston Astros,117,4,3,1,Chicago Cubs,Houston Astros,Jameson Taillon,Spencer Arrighetti,Wrigley Field
746317,2024-04-24,2024,Kansas City Royals,118,Toronto Blue Jays,141,3,2,1,Kansas City Royals,Toronto Blue Jays,Alec Marsh,Yariel Rodríguez,Kauffman Stadium
745919,2024-04-24,2024,Minnesota Twins,142,Chicago White Sox,145,6,3,1,Minnesota Twins,Chicago White Sox,Joe Ryan,Garrett Crochet,Target Field
745028,2024-04-24,2024,Texas Rangers,140,Seattle Mariners,136,5,1,1,Texas Rangers,Seattle Mariners,Jon Gray,Bryce Miller,Globe Life Field
746567,2024-04-24,2024,Colorado Rockies,115,San Diego Padres,135,2,5,0,San Diego Padres,Colorado Rockies,Ty Blach,Matt Waldron,Coors Field
745512,2024-04-25,2024,Pittsburgh Pirates,134,Milwaukee Brewers,158,5,7,0,Milwaukee Brewers,Pittsburgh Pirates,Mitch Keller,Freddy Peralta,PNC Park
746646,2024-04-25,2024,Cleveland Guardians,114,Boston Red Sox,111,6,4,1,Cleveland Guardians,Boston Red Sox,Triston McKenzie,Chase Anderson,Progressive Field
746724,2024-04-25,2024,Cincinnati Reds,113,Philadelphia Phillies,143,0,5,0,Philadelphia Phillies,Cincinnati Reds,Nick Martinez,Zack Wheeler,Great American Ball Park
745918,2024-04-25,2024,Minnesota Twins,142,Chicago White Sox,145,6,3,1,Minnesota Twins,Chicago White Sox,Simeon Woods Richardson,Michael Soroka,Target Field
746887,2024-04-25,2024,Chicago Cubs,112,Houston Astros,117,3,1,1,Chicago Cubs,Houston Astros,Javier Assad,Justin Verlander,Wrigley Field
